num,x,y,spp,dbh01,dbh04,hgt,crd1,crd2,crd3,crd4,crd5,crd6,crd7,crd8,crd9,kabudachi,death
549,27.22174505,-13.61588168,bp,3.724225668,3.724225668,4.2,0.0,0.11770725121144761,7.787045987090455,14.882113151433137,7.571375939046871,4.2438061577066595,3.0716711677806563,4.2231208646847325,2.980090765003348,188.48780625180703,1
550,26.9780421,-13.63579597,bp,4.074366543,4.233521486,4.2,0.0,0.12868469955288006,3.8756089224720403,17.43008528955339,7.376023895494679,4.236064224973704,3.9169624970152093,3.431834079583802,1.2270670604521152,245.12435262551372,1
551,27.2450178,-13.51330743,bp,1.06,1.1,2.0,0.0,0.11167048764636094,7.917064469386131,14.765803816508061,6.596800449147824,5.196804486186152,3.0898338183621137,4.239367497895245,3.1186978769596587,249.06873333052744,1
552,26.9591837,-13.56756364,bp,6.143380803,6.589014644,6.6,0.0,0.1248621507225425,3.871525200622701,17.24964152285174,6.35100708438997,5.215321424460563,4.012791390244946,3.3080305557429845,1.7399424663349015,240.83352473500312,1
553,26.87569817,-13.36974797,bp,0.99,1.14,3.4,0.0,0.1152085118614505,2.465796548095727,17.969507074623372,6.403468543109539,4.912680318550536,4.308909952618527,3.2248409072940984,2.11445556100255,234.03967472316373,1
554,26.83186545,-13.47917122,bp,2.8,3.183098862,4.2,0.0,0.12317009179353734,1.9995671833209174,18.35391143659248,6.3106245870443045,5.111163720965653,4.182493195657745,3.2125991064210986,2.0963791195545802,250.21980659694796,1
555,26.88020662,-13.46639894,bp,3.6,3.851549623,2.2,0.0,0.12093516247107522,2.457056000937284,18.12529155529732,6.351675021631535,5.106819501266452,4.163118122962213,3.2230176784668605,2.098077766088904,260.080163384271,1
556,27.35465224,-13.45937569,bp,1.05,0.0,1.0,0.0,0.10557574190742376,16.12521058449245,7.179216000632765,6.635672250716288,5.235357608996353,4.078936405639486,3.244599988192232,2.9310826698896757,271.0110915767548,0
557,26.86571692,-13.64245907,bp,1.61,1.12,0.9,0.0,0.13359942359636984,2.4161512329645216,18.30759426688655,7.291224756084966,4.227478475856794,4.099949838175674,3.2159353976397576,1.1464667370871116,217.7658861788332,1
560,27.80282606,-18.54055314,bp,5.220282133,5.665915974,6.0,0.0,1.4208658875052818,10.829099777330606,2.3696048960022655,4.818596037130127,19.390897393063394,8.135282215005999,4.840824120321849,10.456072995892134,72.36601251886276,1
561,27.73127914,-18.75119354,bp,4.106197532,4.13802852,4.4,1.6947354911332304,0.0,9.811940377255397,3.296926769871397,2.2447881524319806,19.059117771680537,10.081494820098769,8.207408844028246,7.729913056403622,149.933428204294,1
562,27.81697373,-18.81904025,bp,11.4591559,11.65014183,9.2,1.6176091015250633,0.0,9.648425745622673,3.3035569165032785,2.278347118496716,15.725944034814061,13.239527743613243,9.03856845294478,7.443662716931324,79.49234317671325,1
563,27.6463105,-18.9754808,bp,3.501408748,3.596901714,3.8,2.090281415784104,0.0,11.57305545178509,0.8747054337849093,2.297732051925115,15.596867892494505,13.031007246256683,12.575082663901842,4.079013274582234,89.95567455357606,1
564,27.71103186,-18.92845798,bp,0.84,1.25,2.2,1.894481764264845,0.0,11.72613495443864,0.8657809382166959,2.294068461231966,15.626834890933269,13.097119130921799,12.835006615480781,3.7068891309342096,156.9081184885204,1
565,28.0854725,-18.59302825,bp,0.9,1.65,1.8,0.0,1.1920685381420943,10.921466302032501,3.005150258810895,2.2528982164361264,18.413195703081573,11.501337618992522,4.461325852505825,10.557764978127926,69.07896127804383,1
573,16.298395,-11.76355535,bp,4.074366543,4.13802852,2.9,0.0,6.613060463125007,0.0,0.0,0.0,4.348866958070936,7.363864226174526,4.421442151898324,0.47052403505129514,69.66451795590822,1
574,16.06781081,-11.9378174,bp,14.22845191,14.64225476,10.2,0.0,0.0,5.804715363941143,0.0,0.0,0.8308097495422291,10.853686589335439,4.584086225139397,0.38077795197703956,46.37862463184318,1
575,16.11788385,-12.2812712,bp,11.20450799,11.49098689,7.3,0.0,0.0,5.089522081732173,0.0,0.7060147759348071,0.18014291192385928,11.108549560104493,4.5614495004611415,0.9068376090231108,48.42531337351107,1
581,7.835684912,-16.8838174,bp,7.098310462,7.734930234,6.3,0.0,12.435192841888648,0.0,0.31906291547287496,10.677015576380077,2.3332593078569337,17.579645891776426,0.29897091614298565,0.13088640512166827,0.0,1
608,9.017358671,-23.07140553,bp,16.45662112,0.0,6.6,19.13400606346035,6.452781048065418,1.0198932118670534,7.856377032473091,2.918871536675848,0.6602348564001526,7.411214017903378,10.705241792869163,0.1758825569395254,29.68121519931938,0
609,9.309286329,-23.14797658,bp,1.27,1.63,2.3,31.768253508667545,1.203975364468319,1.0601173861501838,7.963158346213024,2.2994775205912497,1.5162373254407109,7.36351628013151,10.613887060870656,1.0918093454728004,98.86305901420499,1
610,9.233176996,-22.94443674,bp,3.69239468,4.233521486,4.7,24.409730814177117,1.3173755769860054,1.1224640788896803,8.335025693952236,3.1233942711414886,1.2594015488145225,7.081319215710122,10.407741925322878,0.10965261405119439,94.13208000462421,1
611,9.39442026,-23.02568493,bp,4.074366543,4.297183463,4.8,28.136875789514576,1.3416293885698163,1.1292134972743493,8.96875784753838,1.8719032679642897,2.122111817553577,6.683964361479542,10.477360829859972,1.1014449785358327,72.30020905915428,1
641,24.93435111,-25.74585079,bp,5.156620156,5.188451145,6.4,0.0,45.61108297237717,1.1531226165336417,2.4115957880965846,4.05870790432594,4.397425024146044,3.8519361634185274,5.618630541447405,0.9584877730893774,121.55747065458377,1
642,24.62561928,-25.80380323,bp,2.09,2.3,3.9,0.0,47.01740498439927,0.0,2.0535446039665226,6.406848865034743,3.3296798707868565,3.431106566442038,4.795525189017826,1.677347362918701,139.19277824038545,1
643,24.49189117,-26.07459769,bp,6.398028712,7.002817496,6.4,0.0,33.25342583361521,9.858851958070764,2.5925789584805257,3.7711798685721893,5.249342098570119,3.413983920596985,3.4144184420228485,2.77842740697216,216.78323564918102,1
644,24.42614205,-26.1903964,bp,10.28140932,10.56788822,7.9,3.9304128012196844,28.299717065766213,9.318536515101636,2.5682818375150864,3.790704848237967,5.17236376548748,3.41775090968523,1.5066542550549267,4.610074850183681,176.10975191284578,1
645,24.41693766,-26.42257853,bp,2.94,3.310422816,5.4,4.3502715249773365,25.343426685597493,8.519561331221002,3.8956196939004526,1.2809222173933503,5.826179013242413,3.922005700274296,0.9473557402111796,5.607700128047409,143.58526900644915,1
646,24.63112533,-26.19799845,bp,16.61577606,16.55211408,11.9,4.7463430131604145,26.595766992126407,9.520462343812001,4.018057779455608,1.276802999726071,6.274385775380824,3.5994038737601852,1.9850393029766258,4.490684160895212,141.32176153042542,1
647,24.97833919,-25.9423331,bp,9.549296586,9.931268449,7.9,4.6716400856149685,26.748636880342332,10.995605585080035,4.229570568934656,1.9611933555996246,6.088826103150175,2.272721428789295,6.905631590582819,1.2799312907154745,114.62493979827259,1
648,24.93112499,-26.2150548,bp,3.13,3.278591828,4.8,6.416354946406992,24.211608592982202,10.785139191739573,4.195518068537582,0.9378081901593136,6.749285492328692,1.4436256016052995,5.324395382433615,2.8041582775576783,144.37984151011193,1
676,42.08674623,-25.30571065,bp,5.029296202,5.474930042,5.8,0.0,29.701490797927942,0.0,0.2879218084770009,0.1622036722384146,2.3102920837403635,15.307267582374331,0.24294011538503962,13.903336623330452,533.7448497593355,1
677,42.26849134,-25.48796139,bp,7.034648485,0.0,5.2,0.0,32.02958764584526,0.3133522916621503,0.0,0.1559462889542556,3.762651817028499,13.71045858676328,0.2396449722147753,14.368593221903572,231.56416643178122,0
678,42.37470344,-25.66558158,bp,13.20986028,0.0,4.3,0.0,34.63344955772656,0.33522863897569255,0.0,0.15002440794334113,5.744856576551614,11.58069167007736,0.797496639972032,14.22068509376452,210.8743654043307,0
679,42.60077101,-25.45284054,bp,2.26,0.0,1.5,0.0,29.60487594122814,0.34233841486632655,0.0,0.15721939597267737,7.221116722281576,10.34753601334269,12.480164010351517,1.4076456174069674,171.776803326807,0
680,42.78127029,-25.66387938,bp,1.54,1.75,2.8,0.0,32.550299756314374,0.3820418077044328,0.0,0.14969566598225154,7.351104571859045,10.065810328630498,13.667224337760105,0.8026598616144952,179.47142473821657,1
681,42.7131439,-25.76693784,bp,6.175211792,6.46169069,5.1,17.598069040181553,17.28040796260009,0.38330130665390105,0.0,0.1465665170183659,7.222816782947489,10.072986008451368,13.688977764679297,0.5748797765162826,166.2377496964444,1
682,42.67368908,-25.82924568,bp,1.38,1.68,1.8,18.243376825440308,18.076011166598043,0.38378787293425953,0.0,0.14471758652712943,6.911276139520827,6.409244169941465,17.597290403721146,0.5758691269395885,232.49857603173427,1
684,42.33145432,-26.01445213,bp,1.4,1.62,1.7,25.48636421325384,16.48937746211711,0.35294117712850887,0.0,0.13942541014212195,0.9198287234969842,12.233020772491106,5.845510442216103,12.8627411934986,255.23176247114299,1
685,42.30707959,-26.10928736,bp,3.41,3.437746771,1.7,26.990775167175478,17.0142404808226,0.3554288522405408,0.0,0.0,0.1367881071728271,13.113031995878574,5.796104536118251,12.807797827671184,185.31923271562096,1
686,42.24298137,-25.94487234,bp,7.352958371,8.021409132,5.9,27.007829792085715,14.872548391898606,0.33832973839621905,0.0,0.14133060701023442,0.0,13.165000789620562,4.696812962987816,13.833221551461058,221.16186934481658,1
687,42.24127772,-25.78642547,bp,6.175211792,0.0,2.8,24.769536107358977,13.663769778803454,0.32894548981234406,0.0,0.14606466646904162,1.026930678013087,16.177946473820093,0.7930243834838094,13.773550532043307,279.1017093619439,0
688,42.05952616,-25.72628403,bp,6.46169069,6.302535746,5.1,27.61679830006162,11.964752094796156,0.30778956539806757,0.0,0.14758438835131618,0.10829997462522217,17.145990077451806,0.704398926615873,13.478313007349467,262.890231786838,1
689,41.91320767,-25.70785274,bp,3.947042589,0.0,0.0,30.444324521202844,10.984143318652775,0.0,0.2939532674749678,0.14771079398645148,0.10858470006547002,17.167699034018163,0.7516676320582177,12.961409157354437,266.44134867637865,0
690,41.85997064,-25.65691581,bp,3.023943919,0.0,5.0,29.943824316284143,10.490729524726627,0.0,0.2873013128254699,0.14912118562493334,0.10949356723805596,17.212878585210795,0.7549572028795736,12.787066919216283,255.85508409942676,0
691,41.97232587,-25.58278724,bp,6.175211792,0.0,5.0,25.962489063493592,10.764127213108937,0.0,0.293094797052076,0.1519645674129173,0.1109693187087565,17.266762772504734,0.7428255001226587,13.10617853660502,265.78577402003435,0
692,42.04681843,-25.5409174,bp,3.437746771,0.0,3.0,0.0,34.90798070384628,0.0,0.29718740318065434,0.15361713597911383,0.1118047462775883,17.30098707357615,0.24602233733259268,13.860038988115864,298.195129614,0
696,48.04309741,-23.90105574,bp,16.2338042,15.91549431,9.5,0.0,0.0,0.0,0.0,36.04077800257722,13.628111329926584,12.890905310806453,11.175913498099197,5.368412866203742,161.18554965918275,1
697,47.82517515,-23.7238731,bp,5.474930042,5.729577951,5.5,0.0,0.0,0.0,0.0,33.02861272286135,17.428119796427104,14.78521308138952,5.322284796794401,6.8660552963035135,125.64545461691944,1
698,48.05349078,-23.80446722,bp,11.68197282,0.0,6.4,0.0,0.0,0.0,0.0,35.43113928110497,11.698445323761138,14.731306413704017,11.219686073837273,5.399673815510832,219.55209514059325,0
699,48.14767037,-23.5933355,bp,6.207042781,6.525352667,6.2,0.0,0.0,0.0,0.0,34.70932989691347,8.05124917579726,18.037600500107438,11.335747197691827,5.454554618588388,122.11356083416055,1
700,48.26885109,-23.65047667,bp,0.79,1.1,2.4,0.0,0.0,0.0,0.0,35.80700578458953,7.951295388145568,18.33369213003717,11.33294295649439,5.415275327378707,150.76014950658322,1
701,50.21513971,-27.43772321,bp,3.61,4.106197532,5.2,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,6910.514733508642,1
702,50.12276438,-27.68413651,bp,9.45380362,9.644789551,11.0,0.0,0.0,0.0,0.0,17.866606079060155,0.31912581878664203,0.0,8.87749457891546,20.735953195213185,397.7951445471791,1
703,50.27736686,-27.78375186,bp,5.793239929,6.111549815,6.6,0.0,0.0,0.0,0.0,17.61016539176064,0.3154405843660994,0.0,7.048179704440874,22.291691253913402,369.4087446734466,1
704,50.18911449,-27.79033093,bp,8.849014836,9.071831756,6.9,0.0,0.0,0.0,0.0,17.534893716320248,0.3171002801256214,0.0,7.641364483828659,21.802767037390513,362.6105981968347,1
706,49.93819227,-27.77357633,bp,4.647324338,5.188451145,5.2,0.0,0.0,0.0,0.0,17.436851808121997,0.3227126550168096,4.7989702556834715,10.695155322579074,14.253828500668735,263.3709769742435,1
828,45.38290146,-40.85256783,bp,2.14,2.737465021,3.6,2.2367651171199237,6.9064550969736125,0.0,0.0,1.6876906067527135,3.7349682916689715,0.0,0.0,5.6841274065043965,0.0,1
1000,31.89674369,17.510168,bp,10.98169107,10.94986008,7.6,0.0,0.0,1.2287655040998449,0.15795491118029967,6.406779777816484,2.8627545073586624,7.115311071879542,2.73741661152028,8.625313265123403,2892.26670837916,1
1001,31.89674369,17.510168,bp,5.697746963,5.793239929,6.0,0.0,0.0,1.2287655040998449,0.15795491118029967,6.406779777816484,2.8627545073586624,7.115311071879542,2.73741661152028,8.625313265123403,3420.66111907916,1
2001,50.21513971,-27.43772321,bp,4.169859509,4.169859509,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,6854.528782608642,1
2002,50.21513971,-27.43772321,bp,14.2602829,14.2602829,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,5845.486443508642,1
2003,50.21513971,-27.43772321,bp,7.957747155,8.116902098,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,6475.740018008642,1
2004,50.21513971,-27.43772321,bp,3.119436885,3.119436885,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,6959.571045008643,1
2005,50.21513971,-27.43772321,bp,3.947042589,4.13802852,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,6876.810474608642,1
2006,50.21513971,-27.43772321,bp,13.20986028,13.36901522,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,5950.528705508642,1
2007,50.21513971,-27.43772321,bp,4.583662361,5.092958179,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,6813.1484974086425,1
2008,50.21513971,-27.43772321,bp,12.22309963,12.35042358,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,6049.2047705086425,1
2009,50.21513971,-27.43772321,bp,3.183098862,3.342253805,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,6953.2048473086425,1
2010,50.21513971,-27.43772321,bp,1.57,1.56,0.0,0.0,0.0,0.0,0.0,18.817659993946158,0.3182964932012007,0.0,7.697059829181045,21.974648689259322,7114.514733508642,1
4782,42.09,-25.31,bp,1.97,1.97,2.7,0.0,29.764627291459647,0.0,0.2883966361072695,0.16205121132908581,2.3093636885968984,15.304675727919586,0.24289071152716848,13.916306729670074,1103.9031239901885,1
