crd1,crd2,crd3,onaji1,onaji2,onaji3,kanyu,crd
0,0,0,36.72289756,0,0,0,0
0,0,0,77.85745944,0,0,0,0
0,0,27.60661693,24.62973722,0,6.189555456,0,27.60661693
0,1.197024751,0,24.50624633,2.702147824,1.322772622,0,1.197024751
0,0,0,35.76482696,0,1.585631806,0,0
0,0,0.165776306,40.4505723,0,0,0,0.165776306
0,0,0,1.452520634,6.726422822,0.9703784,0,0
0,0,0.190386605,49.60158482,7.186684155,18.66535691,0,0.190386605
0,6.181284586,0,13.53004029,0,4.963687637,0,6.181284586
0,4.561905743,8.741953914,45.54980904,0,0.558657661,0,13.30385966
0,0,0,0.235075521,0,0.226186369,0,0
0,0,0,32.84106348,0,0.688009999,0,0
0,0,0,276.3508457,0,0.373228562,0,0
0,0,0,87.72666308,0.243662142,3.171319727,0,0
0,0,0,30.23450352,0,0,0,0
0,36.44661206,1.658734478,293.0682299,16.05674026,0,0,38.10534654
0,0.518624977,0,41.87776264,0,0,0,0.518624977
0,0,0.630414288,6.626880506,0,0,0,0.630414288
0,0,0.747713281,4.479218278,0,0,0,0.747713281
0,0,0.476283855,1.760396549,0,11.33043063,0,0.476283855
0,0,0,11.35301127,4.170153441,0,0,0
0,0,0,16.30202859,1.294766064,0,0,0
0,0.262285459,0,6.686476407,0,0,0,0.262285459
0,0,0,64.98205118,0,7.247946141,0,0
0,0,0,45.42377784,0,0.09048741,0,0
2.791583254,0,0,0.95480621,4.514690741,8.741832672,0,2.791583254
0,34.26793385,1.57642855,185.3463401,11.28692033,9.050812003,0,35.8443624
0,0,0,12.98007294,4.016864341,4.764377236,0,0
0,0,0,6.230125789,0,4.228294298,0,0
0,7.181114701,0,13.35283744,0,0,0,7.181114701
0,0,0.678698055,117.7935674,0.650937428,0,0,0.678698055
4.029681654,2.928723353,0,9.913993926,0,6.581588752,0,6.958405007
0,1.007372584,3.421533757,38.82761362,0,0,0,4.428906341
0,0,0,10.17698507,0.368767897,1.448726234,0,0
0,0,0,7.811615564,2.623920084,7.017503135,0,0
2.307187,0,0,0.752525987,8.787428237,0,0,2.307187
0,0,0,16.93742236,1.992319353,14.38105418,0,0
0,0,0,0.512005222,0,0.265225603,0,0
1.201955401,0,1.376238585,6.640519409,1.390774005,6.76200415,0,2.578193986
0,0,0,55.85825456,0,2.179747484,0,0
0,0,0,28.28071664,0,1.491547373,0,0
0,0,0,13.29226925,0,6.499597315,0,0
7.604436082,0,0,33.98274978,0,0.595211116,0,7.604436082
0,0,0,45.08355936,2.2652562,0,0,0
0,0,0,0.566559409,1.331261452,0,0,0
0,0,0,3.84738944,0,1.898467196,0,0
6.351621549,0.484050433,1.048213559,10.75076942,7.088492492,3.079490744,0,7.883885541
0,1.861372352,0,1.819719142,0.967441778,0,0,1.861372352
0,0,0,13.93473678,0,0,0,0
82.36546411,16.44806936,0,100.7248845,11.04634278,0,0,98.81353347
0,0,0,72.00414011,9.288214351,3.023389212,0,0
0,0,3.355810288,23.37690583,0.70931288,1.827358025,0,3.355810288
0,0,0,85.74018788,0.520544724,1.899490637,0,0
0,0,0,26.9994024,7.936412115,0.260076416,0,0
0,0,0,7.41035677,6.533205515,0.062446985,0,0
0,0,0,326.5207336,0,0,0,0
0,4.344160898,0,0.624321052,9.751671619,0,0,4.344160898
0,0,0.446815005,33.01371685,0,0,0,0.446815005
0,0,0,2.588011327,3.400709784,2.103306154,0,0
0,0,0,3.480829277,0,0,0,0
0,0.306779906,7.34410296,20.42786844,2.408825559,1.185500459,0,7.650882866
0,0,0,5.103357906,0.327577809,3.470159443,0,0
0,0,0,42.28032664,33.21256752,3.508199411,0,0
0,36.35645108,0.603174525,3.570094453,3.161422182,0.195798174,0,36.95962561
0,0,0,63.85887757,3.65080298,5.041008027,0,0
0,0,0,40.80687088,5.719621263,5.058598182,0,0
0,0,0,34.83693605,0,7.360406504,0,0
0,0,0.245744017,38.38176997,0.227470342,15.5189244,0,0.245744017
0,0,0,58.68090722,1.490310648,7.648593733,0,0
0,0.643714518,1.704510885,1.640715976,6.016911746,3.376858101,0,2.348225403
0,0,0,14.6285245,0,0,0,0
4.519526939,0.566972218,1.005325942,12.89720195,8.372137362,3.577407728,0,6.091825099
0,0,1.467452508,37.81628274,0,0.952380957,0,1.467452508
0,0,11.85900904,11.71473531,25.59573347,7.447379487,0,11.85900904
0,0,0,27.87889506,0,0.542392671,0,0
0,0,0,3.495681021,7.919931773,0,0,0
0,0,0,24.80306072,0,3.663743079,0,0
0,14.89797974,17.61784769,71.61464143,16.04194167,0,0,32.51582743
0,11.07905588,20.21993687,5.668106617,8.092691278,2.991401723,0,31.29899275
0,0,5.32086937,3.089956661,12.63679508,0.494194963,0,5.32086937
0,0,9.675232113,30.16488223,14.08779554,21.00977649,0,9.675232113
0,0,0,5.738034528,0,6.925255693,0,0
0,0,0,41.8778066,0,0,0,0
0,0,0,2.597482443,10.91281889,10.62365445,0,0
0,0,0,52.96252334,0.78050603,5.057736067,0,0
0,0,0,20.41771867,4.737606995,3.202206119,0,0
0,0,0,107.0792488,0,0.734987355,0,0
0,0,0,157.4609322,28.98603578,0,0,0
0,0,4.888928569,4.069745408,0,5.99731222,0,4.888928569
0,0,3.086445734,0.591350659,15.10692995,7.499669698,0,3.086445734
0,0,0,36.86256271,0,2.415262922,0,0
0,1.880844697,0,12.45397523,1.805140179,1.079327535,0,1.880844697
0,0,16.28558627,11.68038804,0.686978102,2.256077619,0,16.28558627
0,0,0,3.64088912,7.848132484,3.382162388,0,0
0,0,0,4.458243798,0,0,0,0
0,0,0,6.378205264,2.281550998,3.545109071,0,0
0,29.6714947,0,2.867496276,0,0,0,29.6714947
0,0,0,4.691309905,1.106357206,2.526960786,0,0
0,0,0,38.00471213,1.959476404,4.944194468,0,0
0,0,0,4.392593795,0,0,0,0
0,0,0,14.00379501,25.59000969,0,0,0
0,0,0,74.04563423,0,0,0,0
0,0,0,29.50649151,25.52596168,0,0,0
0,0,0,89.02854231,11.27547293,6.691794894,0,0
0,0,0,4.52992193,0,0,0,0
0,0,0,46.83190018,12.1747357,0,0,0
0,0,0,1.500991494,1.345878068,0.613781964,0,0
0,0,0,51.41534458,0,0,0,0
0,0,0.400151007,6.078321207,0,15.44355346,0,0.400151007
0,0,0,459.1155008,0,25.21786744,0,0
0,0,0.397561868,2.582984131,7.363445341,0.940201239,0,0.397561868
0,0,0,3.828578503,0,0,0,0
0,0.61964112,0,6.843376495,4.422576606,2.669205027,0,0.61964112
