num,x,y,crd1,crd2,crd3,crd4,crd5,crd6,crd7,crd8,crd9,onaji1,onaji2,onaji3,onaji4,onaji5,onaji6,onaji7,onaji8,onaji9
51,81.0,2.0,0.0,0.0,0.0,0.0,9.287520970738973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.60006104852675,8.676081537478767,7.946782292100425,7.287281900367549,9.878139369156793,8.98713429641269
52,96.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.550169472474922,44.69683781419832,10.0382159884378,16.765542231658905,0.0,0.0,7.549032755642585,13.208121227803948,5.50380933848722,4.922507108215542
53,43.0,1.0,8.799008741762432,1.6079487866466537,0.0,0.0,2.175388191823827,0.0,0.0,0.0,0.0,0.0,0.0,24.611111257929608,0.0,8.38473658414804,18.781313386219725,4.275273145260822,0.0,11.162372410988816
54,12.0,30.0,0.0,0.0,0.7243301319440044,4.06077179603444,0.0,0.36694285778938546,0.16427323169281607,0.0,0.0,0.0,0.0,8.834491497240933,3.54420514916925,6.90843761577786,19.291230194349264,0.0,15.811186566806295,10.979463611175959
55,25.0,26.0,0.0,0.0,0.0,0.0,5.1212356547807465,0.0,0.0,0.0,0.11325422383502752,0.0,0.0,0.0,7.132158258249087,11.030553519145545,11.92169320031084,8.923467671713496,6.570124508705647,0.0
56,90.0,18.0,0.0,0.0,2.431841510880602,0.47345078070384516,1.789216216400397,1.9701009870639266,0.0,0.5437254636595811,0.0,0.0,0.0,19.43044419064769,0.0,3.9662540894267395,9.38529951869727,9.104210225221628,5.790416391767954,3.5306667381926635
57,97.0,15.0,0.0,0.0,11.231982998849304,0.7692330476143159,2.6437161143351093,0.0,0.0,0.0,1.0545579913780136,0.0,18.258663217984353,14.282793519625262,6.6844978800330646,0.0,24.197580596819506,2.9554950381543605,5.774076398743345,3.1903068008820052
58,57.0,46.0,0.0,8.308428731513395,0.9568854527713991,1.128529994544332,0.0,2.7279554149125556,0.0,2.170530435171084,3.0529311490482374,0.0,9.021937322552017,7.331629282525894,13.49311746337278,13.593636808589869,10.117078579427142,7.101618104773624,0.0,2.925275384971789
59,9.0,23.0,0.0,0.0,1.176695063566437,0.0,0.0,3.9968250747178646,0.7463057574848977,0.8488382072693196,0.8828507492113735,44.43878292730885,0.0,21.59490839451506,11.336637276036454,13.035190763698607,6.603693080430176,0.0,8.225572375321915,15.660076885252074
60,100.0,5.0,0.0,0.0,0.8723496056304975,0.0,1.2470976963211586,3.0120023650183096,0.0,0.1305716645327024,0.0,0.0,0.0,19.28714941060417,0.0,5.165755866472563,8.07614230866882,0.0,10.170449464058127,7.530601374204069
61,32.0,25.0,0.0,0.0,0.0,0.0,0.0,2.5881906970255484,2.3498907736696135,0.0,0.29474631665204304,0.0,0.0,0.0,0.0,0.0,7.501602875482474,3.1067318171440754,4.156528804255209,10.648961831317607
62,28.0,32.0,0.0,0.0,0.0,0.0,0.0,3.1633120387503335,0.7035789892970146,0.40944731482075636,1.6256523222270256,31.818608962228595,0.0,16.787950105976073,7.3175689951401095,5.696072668993381,1.6846017029403326,4.685648944924581,3.3499068885440675,6.159439629221863
63,76.0,9.0,0.0,0.0,8.307568727395111,0.6952089848442421,0.0,0.0,2.530165135971298,0.9471439378146238,0.0,0.0,13.56861291662802,8.18846452258017,0.0,0.0,8.595680439006166,13.476416982390887,3.7822699031391163,24.49972549903096
64,88.0,28.0,0.0,0.0,0.0,3.1240371851319977,0.0,0.8124073993831876,3.1182188715451034,0.0,0.6131517456681925,0.0,0.0,12.126349390661753,4.829066292882322,13.330221649344683,12.010089595999654,11.751424657946544,8.063159366467202,5.744960192997318
65,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.5052669268359938,1.521303311365076,1.5762061872494475,3.3497541725676183,0.0,0.0,0.0,4.3865719048896565,0.0,8.354490814936263,1.7761828871921195,6.668243456193079,2.3534114257359917
66,47.0,27.0,0.0,0.0,2.1668668868963494,0.0,3.8944066217106212,3.9027001830531134,0.0,0.5515877134042491,0.7220984758928835,0.0,22.0024453104239,21.665205791929477,0.0,10.936121948489102,15.63304661242489,8.376634038526593,4.914901999193226,6.397630380403305
67,83.0,23.0,0.0,0.0,0.0,8.797625165758694,0.5303508362555761,0.0,0.0,1.9511946741117723,0.6242627219474591,0.0,0.0,0.0,0.0,0.0,27.00424385302582,4.4150412454896895,10.888086687661733,8.541407682678873
68,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39640508464488194,5.585486632123692,1.1341894108960637,0.0,0.0,0.0,0.0,4.208328448680102,3.5572831808207344,4.257328153562345,11.689685756936385,0.0
69,23.0,48.0,0.0,0.0,0.0,2.688269230801605,0.20316088185386566,0.0,0.10082412525261261,0.0,12.241851382312017,0.0,40.671382659258725,0.0,30.877958177530463,20.65318191713775,11.9787659566304,15.239009007027791,8.183294066348068,13.897238598492168
70,32.0,12.0,0.0,0.0,0.6978055784110982,1.7033842241047565,1.389633873300967,2.7897373129350687,0.4710653008907922,3.6766750967024144,0.9633288968952012,0.0,12.097052155318357,34.18089537585871,17.384545754009697,2.033734640121536,5.213515448967995,3.4650478090715406,8.947840979572874,7.546124558138804
71,22.0,5.0,0.0,0.0,0.0,0.0,12.445734593219955,6.643216676230521,0.47463521054607294,4.072775209173507,0.24042733662833152,17.96005765843496,6.365885619173121,12.247018099283528,15.38659950465561,0.0,4.756307722154425,0.0,12.889544525423373,8.629559450778634
72,13.0,6.0,0.0,0.0,0.0,0.0,23.219990224292307,4.624427297574054,0.4030973333330415,0.3082063602012451,1.9798821586242275,0.0,19.72265116000947,0.0,16.35850098752199,9.254198310464119,0.0,3.0249222842127717,1.7643164520796073,10.63770277788333
73,85.0,39.0,0.0,4.6788957428341496,0.0,0.0,0.0,2.6382719973967994,0.8968103229739974,0.14632072408988978,1.739471384417038,0.0,0.0,11.712498114464001,10.762673824033804,10.38756149808631,10.718700820625436,8.456524040521975,16.20259604872725,4.073055995166934
74,44.0,44.0,0.0,5.050255931159663,0.0,3.9958887845446625,3.181742652984763,1.1211922517788504,0.0,1.1066740643204065,1.3760768349223251,0.0,0.0,12.802083498101604,8.18159356329491,0.0,14.020042639202819,2.1806057679068243,6.941548146209613,4.825678258847613
75,71.0,28.0,0.0,10.8510596580725,2.088444983659661,0.0,0.0,0.0,0.15964012282097345,0.39992893245364003,0.0,65.97529277961794,15.466297695923664,0.0,4.974054924871219,9.931418432864751,14.078892309278684,4.664914940324001,8.481279432424044,14.42475556744513
76,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810816957823818,1.27275497251113,0.867832542755604,47.71221558995702,0.0,26.630797290135277,8.179127467505477,25.312413160640947,3.3493625048602897,16.254970544633952,4.2259238401976935,6.635115700494609
77,0.0,7.0,0.0,0.0,0.0,3.061682200101088,3.7285363830221008,0.0,0.0,0.0,0.0,0.0,0.0,25.765778025609176,17.115705779112098,7.930287151784752,4.738588771381552,8.545860303503808,15.708834371175737,6.963524460070725
78,86.0,23.0,0.0,0.0,0.0,0.0,1.0580398451366406,1.3964179144038755,4.981559448940273,0.42228466635388556,0.9070328629431539,0.0,0.0,0.0,4.504767877138706,0.0,10.784585265021938,18.593106731245427,0.0,15.627978743999009
79,51.0,28.0,0.0,0.0,0.0,1.2182482887584123,0.0,0.16130734480188058,2.895870944969876,0.0,0.0,15.414395859918475,3.472447597680786,15.84356613557604,2.457376100124921,18.33564867897743,11.976899649770406,6.578906535033249,7.267923740859187,5.591192225604172
80,57.0,28.0,0.0,0.0,0.0,0.0,8.350066285087907,0.17279674102732584,0.45895450895298207,2.83681177581796,0.6687432906374453,0.0,19.217344981811518,7.698243920923292,4.80662616837907,6.388049110452812,11.263423423329701,3.6273563165886937,7.999434003591988,12.348821818552274
81,81.0,1.0,0.0,0.0,0.0,0.0,0.0,9.186827136970564,0.0,0.0,0.0,0.0,0.0,0.0,19.825655344064334,0.0,16.01289219279817,0.0,11.64617521448033,5.283357941408302
82,18.0,15.0,0.0,0.0,0.0,12.004944352956143,0.050570758743314015,0.0,4.829787609737087,1.1456357491312505,0.0,0.0,0.0,8.263083978688739,6.436009566779096,4.500587074146254,3.1354856916272382,7.641009094918035,12.996981056737893,4.722144764920865
83,51.0,10.0,27.945907916622595,2.167569907978507,5.093573739286435,0.13675877261044173,0.3254119602805027,0.0,0.0,1.614749091066915,1.1404408244356425,0.0,0.0,4.353428305178127,15.34048189313053,10.49450357695347,4.318391177698969,13.310350934094124,10.24439402772543,1.1246654636745268
84,85.0,38.0,0.0,0.0,2.7282258601009675,0.0,2.7036803781363394,0.9781652005681897,0.3411245085263851,2.1201198332620774,0.37412977877063924,0.0,0.0,8.663884500087626,8.431263903075132,18.41817107311431,9.782980903701453,9.868926316205691,10.773611821408728,7.59218675940422
85,21.0,42.0,0.0,0.0,13.661146207268,0.12399384321775056,0.0,4.025645846660812,1.184287457211958,0.0,0.0,0.0,13.54081505115239,18.596915581989222,6.098727866084581,0.0,10.937097082662277,11.466825125224506,13.615743466862742,17.04892873936379
86,32.0,24.0,0.0,0.0,0.0,0.0,3.1062064557099487,2.803820867180454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.235549261235589,4.63182619491255,2.926877436582838,5.330018090897532
87,83.0,46.0,0.0,0.0,0.8617481042606082,0.0,0.0,0.0,1.392038372631558,0.0,0.0,66.81263311437156,0.0,0.0,11.412367396560288,0.0,12.09952602988547,11.584517404701643,0.0,6.567183357258321
88,52.0,20.0,0.0,0.0,0.0,0.0,4.127579353596205,0.8066561875380223,0.0,0.3112894743676895,0.504726407139073,0.0,0.0,0.0,23.66385493721347,0.0,13.380776847316938,2.623013962730673,5.8474056565956545,4.244856998915721
89,27.0,13.0,0.0,0.0,3.060480925675195,0.44983794908407815,0.0,0.0,0.0,4.523407214095544,1.28654973308017,0.0,0.0,4.265003999155554,0.0,14.395522266886495,3.9202647901564323,14.439776054105234,4.840227190032985,0.0
90,28.0,16.0,0.0,0.0,0.0,0.0,8.414583380167398,0.2750734942830488,0.0,1.322399536974232,0.48697888317615107,0.0,0.0,0.0,3.203891709701055,4.798845784814076,0.0,16.423626033927867,7.838851976583028,7.67284286500056
91,19.0,35.0,0.0,0.0,0.0,1.2464055124927544,0.24623746301625046,5.190557121825755,3.5419291319662665,0.0,2.040073945882188,0.0,12.574477443954285,0.0,6.005256544206293,7.764684561749569,8.47757895637514,7.238998485632906,6.799072103073307,12.272683068703387
92,82.0,13.0,0.0,0.0,0.0,0.0,0.0,3.582880445057124,1.6392036600975364,3.470652124362986,3.2521970170356735,0.0,37.73778828133407,3.81978879068369,6.182672667317801,11.695527574760115,9.28469950131355,3.6627629092948024,7.1109592213425685,5.078463475026299
93,52.0,46.0,0.0,0.0,4.680485590913495,0.9558669842106475,2.626465349769432,2.3520904267943106,0.0,0.0,1.474367791806979,0.0,0.0,11.736910436241944,4.376593929179679,6.952791099901821,0.0,10.838915795601272,6.716910997535644,0.0
94,58.0,7.0,0.0,0.0,0.0,0.0,2.9007383948774543,0.2589422036081166,0.0,3.334960390552461,0.0,0.0,7.834173772411575,33.56363354197668,23.762560674927997,4.082573966235857,7.556551516288261,3.1971399536178615,7.29615778756331,3.046743610871027
95,21.0,38.0,0.0,0.0,13.950102397836972,1.2710567287880523,0.0,3.2563959577668404,0.1483361206785742,0.13145141082702458,2.685978716703551,0.0,11.36149224158058,0.0,2.1253338576894425,4.123278250593932,12.842723535853052,8.691699748944046,19.908671201425925,14.704933362301372
96,98.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21392902348141,0.0,8.714033002905904,7.970394893725063,5.716164523408178,3.9294186618604425,7.248004273937143,0.0
97,12.0,19.0,6.877099382042304,0.0,0.9971686405711442,0.0,5.036447513781313,0.40411879995525507,0.0,2.9274283929758087,3.820280643407606,0.0,13.742971443311905,5.987602207453047,10.832929720039191,21.45204002529642,4.573858073256774,9.694880719755693,9.27287453233409,1.0816481349373384
98,84.0,25.0,0.0,0.0,0.0,0.0,0.0,7.107819210645408,1.2526951218779878,0.10050638587738289,3.1524832787587203,0.0,0.0,0.0,8.240569196110126,5.801897203437082,2.814886327487076,12.964926595769937,12.707794555131514,13.792274314882578
99,76.0,23.0,0.0,0.0,0.0,0.0,9.339857630207925,3.18788119097583,1.0512726248117392,0.7838820262481031,0.2825734557706918,0.0,21.593756903623678,0.0,11.597774851193943,10.141680781490958,3.4767772501935097,17.94078458160275,7.808045025916093,5.64869255872752
100,99.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9395409782915318,0.0,0.0,0.0,12.244467002813176,16.830354161973865,6.956696936544169,0.0,10.166213954448985,14.53185567718927
