num,x,y,spp,dbh01,dbh04,hgt,crd1,crd2,crd3,crd4,crd5,crd6,crd7,crd8,crd9,kabudachi,growth
261,31.65791449,2.799304944,bp,0.28,0.36,0.8,7.838214235827969,0.4928507316285039,17.070904587927036,14.113707695273472,10.336687458872605,7.484078349886237,18.928071202700416,10.038182737950825,9.926519506075048,0.0,0.026666666666666655
262,31.90895562,3.610078182,bp,6.652676621,6.620845633,6.9,0.3298972896268531,0.0,19.977955115030248,20.46269116464432,0.0,13.604769221684746,20.21293616654742,3.514922614604647,11.440466071601916,0.0,-0.010610329333333427
283,42.73040866,1.340250087,bp,3.819718634,3.883380611,4.3,0.0,1.3633846587139127,24.909449781123165,0.0,10.819501994925877,19.08871181448214,4.403419745687656,0.0,11.346737241529578,0.0,0.02122065900000007
284,44.22026646,2.09614328,bp,1.95,2.260000192,2.8,0.0,24.185784563878787,0.0,22.120191048789437,3.301846095860242,9.571261599956967,0.0,7.051725892268302,2.2368170760754698,0.0,0.1033333973333334
288,45.18372252,5.445988491,bp,2.98,3.278591828,3.8,0.0,15.032359939514421,15.98630309520913,3.947195616708349,4.337805574924988,9.905871308873113,5.532028709352701,7.975195933041286,10.96092534229041,20.485869400002695,0.0995306093333334
289,45.11670472,5.311403959,bp,3.08,3.246760839,3.7,0.0,14.645871431595621,16.719828614011178,3.978752523425737,4.288651687149897,10.196020132617724,5.490925250172483,7.709063092603311,11.264296137189183,19.820743770132477,0.05558694633333324
300,54.96028895,11.23567387,bp,1.35,1.32,2.2,0.0,0.0,18.42310639745489,25.840298914082247,9.12022271176166,5.381371262203296,13.30463540905353,6.402098375808901,12.115621234982966,0.0,-0.010000000000000009
301,53.73479672,9.53160815,bp,6.843662553,6.68450761,7.5,0.0,24.11465587744157,6.195442906529166,20.86686726571907,7.487877688151744,7.932680462529115,10.226918713781068,5.867495502931175,11.100810534753627,75.17894540008376,-0.053051647666666625
302,53.81732526,9.587188991,bp,7.480282325,7.957747155,8.8,0.0,24.430933005924793,6.059030585699834,20.81523254312654,5.43155401740036,10.110959388736148,10.252027208973857,5.897908303496023,11.10554260556448,68.78073728434907,0.15915494333333324
303,51.42521329,9.780967129,bp,6.207042781,6.46169069,8.2,0.0,0.0,11.638504179920405,22.488634130759028,9.26984628481188,3.6526252125589376,9.584998507578781,8.917612409109346,5.026206357130388,23.14324058936973,0.08488263633333333
304,51.42490599,10.03053348,bp,4.329014452,4.488169395,5.4,0.0,0.0,11.472912550836254,15.802672940434732,11.035078282030293,8.210043988687605,9.679150620263078,9.175870764882887,4.892997045584599,38.96958863449527,0.053051647666666625
305,51.40810554,10.15092646,bp,0.69,0.89,1.9,0.0,0.0,11.351693202421057,15.767357454962363,10.961543222290327,8.104761210478763,9.736991192215273,9.85090084906041,4.278621062081213,66.94672760341703,0.0666666666666667
306,51.50403557,10.22651094,bp,1.78,1.82,2.3,0.0,0.0,11.315298274786695,15.794383917915162,11.017918707331999,8.172243713654964,8.946632170533757,10.2764969644458,4.645809401545833,39.850825919038556,0.013333333333333345
311,49.05223596,10.28012025,bp,4.265352475,4.679155327,6.0,0.0,24.31867181960391,5.392494340745575,0.0,8.444552209573033,25.186846055469793,1.1556575381971401,14.141410066879189,11.411512485382008,0.0,0.13793428399999996
313,47.29626005,9.565030363,bp,0.51,0.87,1.9,0.0,8.73730805420541,12.150274948017609,4.054794720638883,20.24306782136373,4.361544412131341,6.119540559929023,15.872541222567733,9.329503946107705,0.0,0.12
319,47.84499588,17.12667878,bp,1.31,1.34,3.4,0.0,16.617579765504594,11.155872691427518,7.170609304525302,10.575425869355053,10.043915752663784,6.581411687604238,14.487700220231295,3.8772890044495547,65.0947596191195,0.010000000000000009
320,47.90814801,17.25279863,bp,4.997465213,5.029296202,5.0,0.0,17.21776089803293,11.874755833646299,6.8872165962297025,11.268335123334364,4.547910756592819,10.496634708668992,14.714602528697009,5.300874416627607,55.84949610131708,0.010610329666666788
321,47.83184385,17.41357857,bp,7.161972439,7.161972439,8.1,0.0,19.287392654031873,12.438872856693632,6.663714190384997,11.37658955793297,4.421463632591427,13.595247000423305,11.370668358652612,5.544392450766153,46.26200634018327,0.0
322,47.80115365,17.56242997,bp,2.07,2.291831181,3.1,0.0,34.27941692754611,0.0,7.046640711235327,10.817367312777506,4.3110235543583135,13.623135050102825,11.363716867600264,3.7770698098000217,65.36986820717655,0.07394372700000007
325,44.28159432,19.39615976,bp,2.41,2.864788976,4.0,4.2855063262397275,0.0,17.4489214314098,8.443475637968689,8.801751386451159,18.61417131838629,5.034864808093244,17.631629121484153,7.088039985811797,0.0,0.15159632533333323
327,43.93244754,20.28046017,bp,4.074366543,4.61549335,3.9,2.534889813480815,8.54609635313755,4.9083293148768155,13.196502064266777,2.917633484721209,20.182648485286204,16.893440126990914,14.247678237552556,1.2497931861415776,0.0,0.18037560233333347
334,42.07746644,24.93668822,bp,6.970986507,7.034648485,9.4,0.0,13.360289943141517,0.0,20.32103759168154,7.192989766667472,8.05553984095281,9.256049839482836,10.490370785459648,11.148868173118087,38.322876446880585,0.02122065933333328
335,41.48649521,24.85692706,bp,3.19,3.278591828,3.6,1.8064302062908415,11.412708837640317,0.0,18.546293964829033,4.027417444145261,10.755710105463628,7.9499882465534935,10.923176235298039,5.0957937000958005,51.281094011274064,0.029530609333333402
336,41.99849163,25.02611145,bp,0.78,0.73,2.0,0.0,14.634626005534987,0.0,20.019342989646887,7.184185043759456,7.582114847749779,9.626526076841841,10.570613274549828,5.78703636346906,119.2614393918588,-0.01666666666666668
337,41.97047422,25.00003002,bp,1.46,1.65,3.5,0.0,14.421660073549464,0.0,19.90766318636056,7.19463832972899,7.603952303149339,9.61326754902753,10.57299317405671,5.780333498000063,102.9517618090145,0.06333333333333331
338,41.80943908,24.94226602,bp,0.78,0.77,1.7,1.763276951795211,12.374348789198983,0.0,19.300400447733693,7.244202157275154,7.657626557320945,9.54429387017949,10.629088025924489,5.73010758130787,71.0232852861017,-0.003333333333333336
339,41.88773344,24.88706458,bp,1.53,1.71,3.6,0.0,13.379545712100594,0.0,19.593097782928254,7.235436934979418,8.09987652762989,9.176197163670272,10.565765905814015,5.764828320619464,72.39926337776153,0.05999999999999998
340,41.55420395,24.839164,bp,1.24,1.33,2.4,1.7517690759039974,11.347031650577946,0.0,17.304543268553026,5.432956334652345,10.802189914858694,7.965172207436002,10.889448989579918,5.126117216776422,77.63795952689216,0.030000000000000027
341,41.38976844,24.88230285,bp,1.14,1.2,1.5,1.8756322979048752,11.450986449352484,0.0,18.3706729917277,3.977726929863206,10.692379630006528,7.927856914436745,10.9712916061346,5.052866310167149,57.92264432370055,0.020000000000000018
342,41.48978742,25.90736237,bp,0.84,0.84,2.0,34.25511402546646,15.79854755888049,0.0,11.382331401647324,11.30248278275213,2.936532574703784,21.547782513631468,1.8038248495556566,7.99340342803842,14.78149326929202,0.0
343,41.33442637,25.81367879,bp,1.75,2.100845249,3.85,29.249930349768796,9.65317678032208,0.0,10.834591606648292,11.467064082951637,6.087865784004591,16.463652027505862,7.369279151067744,3.709379747430037,8.283494193813082,0.11694841633333326
344,41.59433748,26.19418979,bp,1.06,1.09,2.7,71.15162047942123,12.879136367934958,0.0,12.020787259112012,10.87051152025358,2.9535870759859004,19.573141406635134,6.052130967394654,5.846285182933047,9.937319048945007,0.010000000000000009
350,50.24990056,24.25971371,bp,4.647324338,5.347606088,7.0,23.925073601625495,3.8089639679652936,0.0,7.74709590263101,2.838709779500898,25.7741347166524,9.415420826558092,11.083578166435862,12.70915358674155,0.0,0.23342725000000009
356,54.34095821,23.45429386,bp,0.91,1.15,2.4,0.0,0.0,2.5812223383902078,14.680227576306699,1.11457671818373,7.266824081837827,10.21642177670841,11.185807679864558,7.968190859170103,0.0,0.07999999999999996
367,46.16801231,31.56533686,bp,3.75,4.551831372,6.0,0.0,14.849911904336519,25.200537592853884,5.225086813118806,6.382443570803406,11.407102134564067,5.769346947363919,9.919703388048426,5.929860192525104,60.03475433141463,0.26727712399999987
368,46.07217627,31.48121188,bp,6.875493542,7.161972439,5.1,0.0,0.0,33.98957518308327,9.938334228513062,8.125511501909841,9.887578410118728,5.977043787554893,9.819083817949453,5.961237700224078,38.80951334088459,0.09549296566666676
369,45.8706027,31.3603271,bp,2.21,2.355493158,1.9,0.0,0.0,31.89037446297057,13.9115762854874,8.810735968479687,5.410065846914665,6.55370708950447,10.123191277505867,5.301511241432959,39.63353560328957,0.04849771933333328
376,41.42147761,42.17811395,bp,9.103662745,9.45380362,3.7,0.0,13.342706189889354,17.786595137115388,8.459856163777761,10.384464694667871,5.38459628621295,14.228222962621532,2.482072627343841,12.266397483263946,12.023359451441552,0.11671362500000033
377,43.89162982,45.45955758,bp,2.6,2.47,3.6,0.0,19.42666158143616,0.0,0.0,18.806474596981555,0.0,15.717034638233942,3.8855832834126494,10.355111382351204,21.944670755969682,-0.0433333333333333
378,43.99575369,45.33807417,bp,1.84,1.87,3.5,0.0,20.326318768228447,0.0,0.0,18.33352216827557,0.0,18.4644509626041,0.6757383333458614,7.662446664458717,24.10813212313976,0.010000000000000009
379,43.99146281,45.76436255,bp,3.35,3.947042589,3.8,0.0,21.469262907796196,0.0,0.0,19.383062873031186,0.0,15.723663813502426,3.8548440182360024,10.45471044946669,12.422419745743982,0.1990141963333333
381,40.21012251,48.31303571,bp,4.9,5.156620156,5.5,0.0,26.27647608608345,9.08737497422259,0.0,11.30926188879156,25.02555249557459,14.81565471363548,25.743392239553195,2.7246576544834857,4.125684132456382,0.08554005199999981
382,40.10706909,48.14308422,bp,0.82,0.92,1.9,0.0,23.240378890674986,9.459022860046758,0.0,18.331226789467834,18.567280590967375,13.98532649280748,25.921634836237114,2.7197046489694956,24.653478352483262,0.03333333333333336
384,51.82066451,43.40010826,bp,6.90732453,7.384789359,2.7,0.0,0.0,0.0,8.328216736493005,13.375564795996393,7.305186826157511,4.887895117046762,3.803029292543973,8.384654406231851,13.71460149252911,0.15915494299999988
385,52.08192628,43.63370528,bp,4.806479281,5.252113122,5.5,0.0,0.0,8.888094804897285,10.10442480677189,4.459934180466755,7.391370497449669,0.6471815575812297,7.383828200513623,10.11094726906628,19.70906307304666,0.14854461366666674
387,56.70512746,42.45833474,bp,4.010704566,4.551831372,6.2,0.0,50.791617058826205,6.102309863273402,10.202978310254366,6.9855954073167865,4.3531073832225164,11.174355946728125,6.596971948498072,6.844072821762145,0.0,0.1803756019999998
392,56.66615475,44.38516467,bp,1.99,2.01,3.4,0.0,23.714813245558368,10.385917942880173,9.802147635208481,13.33076094152907,10.628170375543055,2.303881234913146,1.7496196350259785,11.119998948900308,97.56038169200536,0.006666666666666599
393,56.64079023,44.11067833,bp,3.59,3.69239468,5.7,0.0,25.001926724608694,16.217781481480657,5.429684496597702,13.255819419076872,10.276804888592185,2.1986370968278566,1.7121824850304739,15.066851272529108,68.0114605174125,0.03413156000000006
394,56.6127641,43.9886247,bp,1.96,2.09,4.6,0.0,18.347890622965856,23.96446701120311,5.620382359927501,13.226498926279355,10.173729000288619,2.1377124419479796,1.6907974434436568,15.062983260550874,61.785441812894184,0.0433333333333333
395,56.50970959,44.3043637,bp,1.09,1.19,2.5,0.0,23.660246396966954,11.159931545934985,15.854532853423237,7.330267400561548,10.284317765927772,2.223014987550783,1.230142260049233,15.489365669649152,104.9777463695261,0.03333333333333329
397,56.71268481,44.48547746,bp,0.67,0.7,1.6,0.0,21.380909775754947,11.952379629742573,15.69117635076217,5.903576479759077,12.300334877999445,2.3529454376437813,1.7708566417704945,11.145593227759646,71.67198883263278,0.009999999999999972
