#plot,ctr
#x,y,sp,age,mysize,tag,sprout
36.94094105,13.13473417,2,0,3.27,248,32
36.69155563,13.45001389,2,0,3.39,249,32
37.12422529,13.64136236,2,0,2.43,250,32
37.31637428,13.58727654,2,0,4.08,251,32
37.13042308,13.6335146,2,0,5.156620156,252,32
38.67440598,14.44661675,1,0,17.57070572,253,0
36.59533789,19.5088525,1,0,29.76197436,254,0
38.224494,19.76997843,1,0,22.02704412,255,0
30.83068679,19.07379167,2,0,9.008169779,256,33
31.18478528,19.12842207,2,0,15.34253651,257,33
31.25265238,18.90136561,2,0,3.27,258,33
31.23488817,18.98194381,2,0,1.98,259,33
31.65791449,2.799304944,2,0,0.28,261,34
31.90895562,3.610078182,2,0,6.652676621,262,34
34.36646102,3.357158848,1,0,24.25521333,263,0
34.98567263,3.960213493,1,0,12.50957853,264,0
34.03811986,5.032748732,1,0,25.178312,265,0
34.33780893,5.901257226,1,0,22.63183291,266,0
37.01102937,3.648114092,1,0,15.3743675,267,0
38.79142605,2.101933844,1,0,7.862254189,268,0
39.52922439,5.283436598,1,0,9.390141642,269,0
39.92582727,5.750647296,1,0,16.20197321,270,0
31.81286086,7.605912973,1,0,8.944507802,271,0
32.57454954,8.69069274,1,0,12.98704336,272,0
30.12786718,9.257710604,1,0,25.81493177,273,0
23.21297625,3.285669533,1,0,25.7194388,274,0
25.39906682,3.098170506,1,0,30.11211523,275,0
29.14590774,1.93903969,1,0,21.19943842,276,0
20.68568407,6.070458013,1,0,10.79070514,277,0
21.37464733,5.768423695,1,0,17.79352264,278,0
26.89128058,6.90123004,1,0,21.70873424,279,0
28.99315637,9.461675537,1,0,22.60000192,280,0
22.74820683,8.581644416,1,0,28.01126998,281,0
40.72006466,1.600809153,1,0,15.46986047,282,0
42.73040866,1.340250087,2,0,3.819718634,283,35
44.22026646,2.09614328,2,0,1.95,284,36
44.43117316,3.124165183,1,0,22.98197378,285,0
42.25376876,6.671197455,1,0,10.75887415,286,0
43.03593033,5.790578779,1,0,14.29211389,287,0
45.18372252,5.445988491,2,0,2.98,288,37
45.11670472,5.311403959,2,0,3.08,289,37
46.59861355,5.08154504,1,0,21.96338215,290,0
48.81306696,9.089258124,1,0,10.31324031,291,0
52.83912658,6.269888912,1,0,25.21014299,292,0
55.30230766,6.719469491,1,0,23.36394565,293,0
54.60962413,8.670420048,1,0,29.60281942,294,0
57.08162848,9.015079499,1,0,20.84929755,295,0
58.40833684,5.851502124,1,0,9.549296586,296,0
59.61928608,5.362197298,1,0,35.77803121,297,0
58.57815898,11.12314988,1,0,16.99774792,298,0
57.93043712,12.96822857,1,0,16.2338042,299,0
54.96028895,11.23567387,2,0,1.35,300,38
53.73479672,9.53160815,2,0,6.843662553,301,39
53.81732526,9.587188991,2,0,7.480282325,302,39
51.42521329,9.780967129,2,0,6.207042781,303,40
51.42490599,10.03053348,2,0,4.329014452,304,40
51.40810554,10.15092646,2,0,0.69,305,40
51.50403557,10.22651094,2,0,1.78,306,40
53.26280314,14.24589029,1,0,21.32676237,307,0
54.936054,15.58243835,1,0,17.22056484,308,0
55.10126121,19.88883207,1,0,30.17577721,310,0
49.05223596,10.28012025,2,0,4.265352475,311,41
48.00592514,11.57042301,1,0,25.84676276,312,0
47.29626005,9.565030363,2,0,0.51,313,42
43.36664281,9.727029222,1,0,15.9473253,314,0
42.46137078,14.63790294,1,0,27.18366428,315,0
44.92399052,13.90889679,1,0,27.34281922,317,0
46.48866268,13.98436505,1,0,24.54169222,318,0
47.84499588,17.12667878,2,0,1.31,319,43
47.90814801,17.25279863,2,0,4.997465213,320,43
47.83184385,17.41357857,2,0,7.161972439,321,43
47.80115365,17.56242997,2,0,2.07,322,43
48.96116057,19.16998549,1,0,25.97408671,323,0
46.85313667,18.43233146,1,0,27.24732626,324,0
44.28159432,19.39615976,2,0,2.41,325,44
41.98332881,21.73480812,1,0,11.93662073,326,0
43.93244754,20.28046017,2,0,4.074366543,327,44
45.71223406,21.09938367,1,0,16.74310001,328,0
45.00235043,23.27001643,1,0,16.87042397,329,0
46.79116826,24.72944648,1,0,15.9473253,330,0
44.91911042,26.49485715,1,0,22.85464983,331,0
44.18597937,27.81577581,1,0,11.71380381,333,0
42.07746644,24.93668822,2,0,6.970986507,334,45
41.48649521,24.85692706,2,0,3.19,335,45
41.99849163,25.02611145,2,0,0.78,336,45
41.97047422,25.00003002,2,0,1.46,337,45
41.80943908,24.94226602,2,0,0.78,338,45
41.88773344,24.88706458,2,0,1.53,339,45
41.55420395,24.839164,2,0,1.24,340,45
41.38976844,24.88230285,2,0,1.14,341,45
41.48978742,25.90736237,2,0,0.84,342,46
41.33442637,25.81367879,2,0,1.75,343,45
41.59433748,26.19418979,2,0,1.06,344,46
41.59772594,26.48046368,2,0,0.97,345,46
41.75545811,26.1399667,1,0,12.09577567,346,0
46.98069088,28.88117053,1,0,26.64253747,347,0
48.13468204,27.76444651,1,0,10.72704316,348,0
50.94781528,23.67571105,1,0,21.77239621,349,0
50.24990056,24.25971371,2,0,4.647324338,350,47
51.99723246,25.13768545,1,0,7.448451337,351,0
51.22113068,27.36634601,1,0,10.3450713,352,0
50.92945859,29.79529369,1,0,6.238873769,353,0
52.89791029,29.22225145,1,0,27.34281922,354,0
